Constituent Specific Attributes Initiation Date Description
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"4/20/1985"
"12/7/1985"
"12/7/1985"
"12/7/1985"
"4/26/1987"
"4/26/1987"
"4/26/1987"
"11/14/1987"
"11/14/1987"
"11/14/1987"
"11/14/1987"
"11/14/1987"
"11/14/1987"
"11/14/1987"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"3/5/1988"
"11/19/1988"
"11/19/1988"
"11/19/1988"
"11/19/1988"
"11/19/1988"
"11/19/1988"
"11/19/1988"
"4/8/1989"
"4/8/1989"
"4/8/1989"
"4/8/1989"
"4/8/1989"
"4/8/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"11/18/1989"
"4/21/1990"
"4/21/1990"
"4/21/1990"
"5/7/1990"
"11/17/1990"
"11/17/1990"
"11/17/1990"
"4/13/1991"
"4/13/1991"
"4/13/1991"
"4/13/1991"
"4/13/1991"
"4/13/1991"
"11/16/1991"
"11/16/1991"
"11/16/1991"
"11/16/1991"
"11/16/1991"
"4/23/1993"
"4/23/1993"
"4/23/1993"
"4/23/1993"
"4/23/1994"
"4/23/1994"
"4/23/1994"
"4/23/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"11/19/1994"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"3/25/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"11/11/1995"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"3/30/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"11/23/1996"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"4/5/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"11/16/1997"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"4/26/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"11/14/1998"
"3/20/1999"
"3/20/1999"
"3/20/1999"
"3/20/1999"
"3/20/1999"
"3/20/1999"
"11/26/1999"
"11/26/1999"
"11/26/1999"
"11/26/1999"
"11/26/1999"
"11/26/1999"
"11/26/1999"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"4/7/2000"
"11/3/2000"
"11/3/2000"
"11/3/2000"
"11/3/2000"
"11/3/2000"
"4/6/2001"
"4/6/2001"
"4/6/2001"
"4/6/2001"
"11/9/2001"
"11/9/2001"
"11/9/2001"
"11/9/2001"
"11/9/2001"
"11/9/2001"
"11/9/2001"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"3/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"11/22/2002"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"4/11/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"11/7/2003"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"4/2/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"11/12/2004"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"4/8/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"11/11/2005"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"4/7/2006"
"11/10/2006"
"11/10/2006"
"11/10/2006"
"11/10/2006"
"11/10/2006"
"11/10/2006"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"4/13/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"11/9/2007"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"4/12/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"11/7/2008"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"4/10/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"11/13/2009"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"4/16/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"11/5/2010"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"4/8/2011"
"11/11/2011"
"11/11/2011"
"11/11/2011"
"11/11/2011"
"11/11/2011"
"11/11/2011"
"11/11/2011"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"4/13/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"11/2/2012"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"4/26/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"11/16/2013"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"4/11/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/7/2014"
"11/15/2014"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"3/27/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"11/15/2015"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"4/1/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"12/3/2016"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"4/8/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"11/4/2017"
"4/14/2018"
"4/14/2018"
"4/14/2018"
"4/14/2018"
"4/14/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"11/10/2018"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"4/13/2019"
"11/16/2019"
"11/16/2019"
"11/16/2019"
"11/16/2019"
"11/16/2019"
"11/16/2019"
"11/16/2019"
"11/12/2021"
"11/12/2021"
"11/12/2021"
"11/12/2021"
