Constituent Specific Attributes Initiation Date Description
"1/1/1914"
"1/1/1914"
"1/1/1914"
"1/1/1914"
"1/1/1914"
"5/28/1914"
"5/28/1914"
"6/1/1914"
"6/28/1914"
"10/10/1914"
"10/10/1914"
"10/10/1914"
"12/12/1914"
"1/1/1915"
"1/1/1915"
"1/1/1915"
"2/20/1915"
"10/18/1915"
"1/1/1916"
"1/1/1916"
"1/1/1916"
"2/29/1916"
"2/29/1916"
"2/29/1916"
"10/18/1916"
"10/18/1916"
"4/14/1917"
"4/14/1917"
"4/14/1917"
"10/18/1917"
"10/18/1917"
"1/1/1918"
"1/1/1918"
"1/1/1918"
"4/29/1918"
"4/29/1918"
"4/29/1918"
"5/16/1918"
"5/16/1918"
"1/1/1919"
"3/1/1919"
"3/1/1919"
"3/8/1919"
"4/30/1919"
"11/24/1919"
"11/24/1919"
"2/19/1920"
"5/21/1920"
"1/1/1921"
"1/1/1921"
"1/1/1921"
"2/14/1921"
"5/19/1921"
"1/1/1922"
"1/1/1922"
"1/1/1922"
"1/1/1922"
"1/1/1922"
"3/7/1922"
"3/7/1922"
"5/2/1922"
"5/2/1922"
"5/3/1922"
"7/3/1922"
"1/17/1923"
"1/17/1923"
"4/5/1923"
"5/5/1923"
"10/18/1923"
"12/5/1923"
"1/1/1924"
"1/1/1924"
"1/1/1924"
"1/1/1924"
"1/1/1924"
"1/1/1924"
"2/7/1924"
"2/7/1924"
"4/14/1924"
"10/16/1924"
"10/16/1924"
"10/16/1924"
"10/16/1924"
"10/16/1924"
"10/16/1924"
"10/16/1924"
"1/1/1925"
"1/1/1925"
"1/1/1925"
"2/12/1925"
"2/12/1925"
"2/12/1925"
"11/7/1925"
"11/7/1925"
"11/7/1925"
"11/7/1925"
"11/7/1925"
"11/7/1925"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"1/1/1926"
"2/1/1926"
"11/1/1926"
"11/1/1926"
"1/1/1927"
"1/1/1927"
"1/1/1927"
"1/1/1927"
"1/1/1927"
"5/3/1927"
"5/3/1927"
"10/25/1927"
"10/25/1927"
"10/25/1927"
"10/25/1927"
"10/25/1927"
"10/25/1927"
"1/1/1928"
"1/1/1928"
"1/1/1928"
"1/1/1928"
"1/1/1928"
"3/8/1928"
"3/8/1928"
"10/25/1928"
"10/25/1928"
"10/25/1928"
"10/25/1928"
"10/25/1928"
"1/1/1929"
"1/1/1929"
"1/1/1929"
"1/1/1929"
"3/7/1929"
"5/8/1929"
"1/1/1930"
"1/1/1930"
"1/1/1930"
"2/11/1930"
"2/11/1930"
"2/11/1930"
"2/11/1930"
"2/11/1930"
"4/15/1930"
"4/15/1930"
"4/15/1930"
"4/15/1930"
"5/13/1930"
"5/13/1930"
"5/13/1930"
"5/13/1930"
"5/13/1930"
"5/13/1930"
"1/1/1931"
"1/1/1931"
"5/15/1931"
"5/15/1931"
"5/15/1931"
"5/15/1931"
"11/24/1931"
"11/24/1931"
"11/24/1931"
"1/1/1932"
"4/2/1932"
"4/2/1932"
"4/2/1932"
"4/2/1932"
"11/10/1932"
"11/10/1932"
"1/1/1933"
"1/1/1933"
"1/1/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"4/2/1933"
"11/8/1933"
